smiles,log HLM(ml/min/kg)
COc1ccc(-c2cc(-c3ccc4ncccc4c3)cnc2N)cn1,0.954242509
COc1ccc(-c2cc(-c3ccc4nccn4c3)cnc2N)cn1,1.033423755
COc1ccc(-c2cc(-c3cccc(S(C)(=O)=O)c3)cnc2N)cn1,0.835056102
COc1ccc(-c2cc(=O)[nH]c(=S)n2CCN)c(OC)c1,0.898725182
COc1ccc(-c2cc(=O)[nH]c(=S)n2CCOC(C)C)c(OC)c1,0.995635195
COc1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,1.033423755
COc1ccc(-c2cc(C(O)(C(F)(F)F)C(F)(F)F)cnc2N2CCN(S(=O)(=O)c3ccc(N)nc3)CC2)cn1,1.352182518
COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@@H](OCO)CC3)c2=O)cn1,1.700097705
COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(C(C)(C)C)nc3n2)cc1CO,1.410608543
COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CO,1.402948829
COc1ccc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)nn1,0.799340549
COc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,1.797475288
COc1ccc(-c2ccc3nnc([C@@H](C)c4ccc5ncccc5c4)n3n2)cc1C,2.437116093
COc1ccc(-c2ccc3nnc([C@@H](C)c4ccc5ncccc5c4)n3n2)cc1F,2.402948829
COc1ccc(-c2cnc(N)c(-c3ccc(OC)nc3)c2)cn1,1.253095586
COc1ccc(-c2cncc(-c3ccc(S(C)(=O)=O)cc3)c2)cn1,1.007320953
COc1ccc(-c2csc(=O)[nH]2)cc1S(=O)(=O)NC1CCCC1,1.702430536
COc1ccc(-c2nc(-c3ccc(S(C)(=O)=O)cc3)cnc2N)cn1,0.995635195
COc1ccc(-c2nc(-c3ccnc(N)n3)sc2C(N)=O)c(Cl)c1,1.587710965
COc1ccc(-c2nc(C(C)Sc3nc(N)cc(N)n3)c(C)s2)cc1OCCF,2.359076226
COc1ccc(-c2nc(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)N4C3)c3ccc(OC)c(C)c3n2)cc1,0.857332496
COc1ccc(-c2nc(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)c3ccc(OC)c(C)c3n2)cc1,0.995635195
COc1ccc(-c2nc([C@@H](C)Sc3nc(N)cc(N)n3)c(C)s2)cc1OCCNS(C)(=O)=O,1.310268367
COc1ccc(-c2nc3cc(F)c(F)cc3n2[C@H](C(=O)N[C@H]2CC[C@H](C(=O)O)CC2)C2CCCCC2)c(Cl)n1,0.556302501
COc1ccc(-c2nc3cc(F)c(F)cc3n2[C@H](C(=O)N[C@H]2CC[C@H](C(=O)O)CC2)C2CCCCC2)c(OC)n1,-0.045757491
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)c(C)c4)C3)o2)cc1,1.29666519
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)c(F)c4)C3)o2)cc1,1.5774918
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)cc4)C3)o2)cc1,1.184691431
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)cn4)C3)o2)cc1,1.068185862
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)CC5(C)COC5)cc4)C3)o2)cc1,1.995635195
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC(OC)C5)cc4)C3)o2)cc1,1.661812686
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(CCCO6)C5)cc4)C3)o2)cc1,1.416640507
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(CCOC6)C5)cc4)C3)o2)cc1,1.100370545
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(COC6)C5)cc4)C3)o2)cc1,1.068185862
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCC(C)(O)C5)cc4)C3)o2)cc1,0.401400541
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCCC5)cc4)C3)o2)cc1,1.276461804
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCCC56COC6)cc4)C3)o2)cc1,1.823474229
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCCOCC5)cc4)C3)o2)cc1,1.522444234
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCN(C)CC5)c(F)c4)C3)o2)cc1,1.51054501
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCOCC5)c(OC)c4)C3)o2)cc1,2.475380593
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CNCC5(C)COC5)cc4)C3)o2)cc1,1.967079734
COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CC(O)C(C)(C)C5)cc4)CC3)o2)cc1,1.23299611
COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CCCC5)cn4)CC3)o2)cc1,1.334453751
COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CCOCC5)cc4)CC3)o2)cc1,1.811575006
COc1ccc(-c2sc(C)nc2C(=O)N2CCC[C@H]2Cc2ccc(OC)c(OC)c2)cc1,2.276461804
COc1ccc(-n2c(=O)n(C3CCN(c4cc(N)ccn4)CC3)c3ncccc32)cc1,1.315970345
COc1ccc(-n2c(C)nnc2C2CCN(c3ccccn3)CC2)cc1,0.995635195
COc1ccc(-n2c(C)nnc2N2CC(Oc3ccc(F)cc3Cl)C2)cn1,1.29666519
COc1ccc(-n2c(C)nnc2N2CCC(Oc3ccc(F)cc3C)CC2)cn1,1.315970345
COc1ccc(-n2c(C)nnc2N2CCC(Oc3cccc(F)c3C)CC2)cn1,1.334453751
COc1ccc(-n2c(C)nnc2N2CC[C@@H](Oc3ccc(F)cc3C)C2)cn1,1.931966115
COc1ccc(-n2c(C)nnc2N2CC[C@@H](Oc3ccccc3C)C2)cn1,1.459392488
COc1ccc(-n2cc(-c3n[nH]c4cc(Cl)c(N[C@@H]5CCN(C6COC6)C5)cc34)cn2)cc1,2.06483222
COc1ccc(-n2cc(-c3n[nH]c4cc(Cl)c(N[C@H]5CNCC56CC6)cc34)cn2)cc1,1.873268274
COc1ccc(-n2cc3nc(-c4cccnc4C)n(C[C@H]4CCCN(C[C@H]5CCCO5)C4)c(=O)c3n2)cc1,1.276461804
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,-0.054531415
COc1ccc(Br)cc1Cn1c(C(=O)NCC(C)(C)CO)cc2cc(C#N)ccc21,1.971275849
COc1ccc(Br)cc1Cn1c(C(=O)NCCCO)cc2cc(C#N)ccc21,1.567026366
COc1ccc(C#N)cc1-c1ccc(CNS(=O)(=O)c2c(C)noc2C)cc1,2.2509077
COc1ccc(C#N)cc1S(=O)(=O)N(Cc1ccc(F)cc1)C1CCOCC1,2.242044239
COc1ccc(C#N)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,2.437116093
COc1ccc(C#N)cc1S(=O)(=O)N(Cc1ccccc1)Cc1cnc(C(F)(F)F)nc1,1.954242509
COc1ccc(C(=C(F)F)c2cc(OC)c(OC)c(OC)c2)cc1N,1.587710965
COc1ccc(C(=C(F)F)c2cc(OC)c(OC)c(OC)c2)cc1O,1.760422483
COc1ccc(C(=O)N(c2cc(C)ccn2)C2CCN(c3cc(N)ccn3)CC2)cc1,1.033423755
COc1ccc(C(=O)N2CC(c3cc(C)nc4ncnn34)CC(F)(F)C2)cc1C,1.176958981
COc1ccc(C(=O)N2CCC(NC(=O)c3ccccc3Cl)c3c2cnn3C)cc1OC,0.73239376
COc1ccc(C(=O)N2CCC(NC(=O)c3ccccc3Cl)c3ccc(Cl)cc32)cc1OC,2.074816441
COc1ccc(C(=O)N2CCCC(c3cc(C)nc4ncnn34)C2)cc1C,1.202215776
COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(C(F)(F)F)nc1)CC(C)(C)C,2.109578547
COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)CC(C)C,2.975431809
COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(C(F)(F)F)nc1,2.377488383
COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)CC(C)(C)C,3.158362492
COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,2.862727528
COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)Cc1cnc(C(F)(F)F)nc1,1.81756537
COc1ccc(C(=O)N2CC[C@@H](C)[C@H](c3cc(C(F)F)nc4ncnn34)C2)cc1OC,1.100370545
COc1ccc(C(=O)N2CC[C@@H](NC(=O)c3ccccc3Cl)[C@@H](c3ccccc3)C2)cc1OC,1.276461804
COc1ccc(C(=O)NC2(c3ccccc3)CCN(c3cc(N)ccn3)CC2)c(OC)c1,1.587710965
COc1ccc(C(=O)NC2(c3ccccc3)CCN(c3cc(N)ccn3)CC2)cc1Cl,1.7930916
COc1ccc(C(=O)NC2COC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(F)cc1,2.204662512
COc1ccc(C(=O)N[C@@H](c2ccc(C(F)(F)F)cc2)c2ncccc2C(F)(F)F)cn1,1.130333768
COc1ccc(C(=O)Nc2[nH]nc(-c3ccccn3)c2C2CC2)cc1,1.059752694
COc1ccc(C(C)(C)C(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,1.604550033
COc1ccc(C(C)(C)C)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,1.898231385
COc1ccc(C(C)(C)C)cc1Cn1c(C(=O)NCC2(CO)CC2)cc2cc(C#N)ccc21,2.228400359
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,1.725094521
COc1ccc(C(F)(F)F)cc1Cn1c(C(=O)NCC(C)(C)O)cc2cc(C#N)ccc21,0.799340549
COc1ccc(C(F)(F)F)cc1Cn1c(C(=O)NCC2(CO)CC2)cc2cc(C#N)ccc21,2.144574208
COc1ccc(C(F)(F)F)cc1Cn1c(C(=O)NCCC2(O)CCC2)cc2cc(C#N)ccc21,1.898725182
COc1ccc(C(N)=O)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,1.987666265
COc1ccc(C(NC(=O)c2cccc(C(F)(F)F)c2Cl)C23CCC(CC2)CN3C)cc1,1.81756537
COc1ccc(C)cc1Cn1c(C(=O)NCC(C)(C)CO)cc2cc(C#N)ccc21,2.235275877
COc1ccc(C2(OCC(F)(F)F)Sc3ccccc3-n3c2noc3=O)cc1,1.835056102
COc1ccc(C2(c3ccc(Cl)cc3Cl)Oc3cc(F)c(C(=O)N4CCCCC4)cc3O2)cc1,1.485721426
COc1ccc(C2CCc3nc[nH]c3C2)cc1,1.158362492
COc1ccc(C2Cc3nccn3C2)cc1,1.431363764
COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5cc(C)ncn5)ccc42)C3)c(C#N)c1,1.255272505
COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5cc(C)ncn5)ccc42)C3)c(NC(C)=O)c1,1.472756449
COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5cc(C)ncn5)ccc42)C3)nc1,1.23299611
COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5ncc(C)cn5)ccc42)C3)nc1,1.209515015
COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5ncccn5)ccc42)C3)cc1,1.522444234
COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5ncccn5)ccc42)C3)nc1,1.100370545
COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5nccs5)ccc42)C3)nc1,1.334453751
COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-n5nccn5)ccc42)C3)cc1,1.635483747
COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-n5nccn5)ccc42)C3)nc1,1.352182518
COc1ccc(CC(=O)NC(=N)NCC(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC,1.209515015
COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C(C)(C)C)cc1OC,1.987666265
COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C(C)C)cc1OC,1.762453482
COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C2=CCC=CC2)cc1OC,2.094121596
COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C2CC2)cc1OC,1.556302501
COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C2CCCCC2)cc1OC,2.306425028
COc1ccc(CC(=O)NC(=N)N[C@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C2CCCC2)cc1OC,2.194791758
COc1ccc(CC(=O)NC(=N)N[C@H](C)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC,1.398287305
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCc2ccc(-c3nnn[nH]3)c(F)c2)cc1OC,1.686636269
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCc2ccc(-c3nnn[nH]3)cc2)cc1OC,1.7930916
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC,2.158362492
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CC2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC,1.987666265
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)NCc2ccc(-c3nnn[nH]3)cc2)cc1OC,1.835056102
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(N(S(C)(=O)=O)S(C)(=O)=O)ccc2C)cc1OC,2.224921346
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)N(C(C)C)C(C)C)ccc2C)cc1OC,2.367542274
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2C)cc1F,2.3357186
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2C)cc1OC,2.263872677
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)N3CCN(C)CC3)ccc2C)cc1OC,2.3872118
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2C)cc1OC,2.28057837
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)NC(C)C)ccc2C)cc1OC,2.396722279
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)NC3CC3)ccc2C)cc1OC,2.20709554
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)NC3CCCCC3)ccc2C)cc1OC,2.46746011
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC,2.187999872
COc1ccc(CC(=O)NC(=N)N[C@H](CCSC)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC,2.372361425
COc1ccc(CC(=O)NC(=N)N[C@H](CN2CCOCC2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC,1.456396402
COc1ccc(CC(=O)NC(=N)N[C@H](CO)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC,1.306425028
COc1ccc(CC(=O)NC(=N)N[C@H](CSC)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC,2.226084116
COc1ccc(CC(=O)NC(=N)N[C@H](Cc2cc3ccccc3s2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC,2.353985436
COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC,2.235275877
COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2F)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC,2.18723862
COc1ccc(CC(=O)NC(=N)N[C@H](Cc2cccs2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC,2.37632324
COc1ccc(CC(=O)NC(=N)N[C@H](Cn2cc(-c3ccccc3)nn2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC,2.485976819
COc1ccc(CC2CCCCN2C(=O)c2cc(C)ccc2-n2nccn2)cc1OC,2.743823222
COc1ccc(CCC(=O)N(c2nccc3ccccc23)[C@@H]2CCCNC2)cc1,1.272305844
COc1ccc(CCC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5cc(C)ncn5)ccc42)C3)c(C(N)=O)c1,1.80611211
COc1ccc(CCC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2C)cc1OC,2.182129214
COc1ccc(CCC2CCCCN2C(=O)c2cc(C)ccc2-n2nccn2)cc1OC,2.866464566
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,2.087781418
COc1ccc(CN2CCC3(CC2)COC3)cc1,1.26810973
COc1ccc(CN2CCCC23COC3)cc1,0.862727528
COc1ccc(CN2CCCC3(COC3)C2)cc1,1.406028945
COc1ccc(CN2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(F)cc1,1.647969458
COc1ccc(CNC(=O)C2(c3ccccc3)CCN(c3cc(N)ccn3)CC2)cc1,1.556302501
COc1ccc(CNC(=O)N2[C@@H](C)c3ccncc3N(CCC(C)C)C[C@H]2C)cc1,1.927370363
COc1ccc(CNC(=O)N2[C@@H](C)c3ccncc3N(Cc3ccc(C(F)(F)F)o3)C[C@H]2C)cc1,2.029789471
COc1ccc(CNC(=O)N2[C@@H](C)c3ccncc3N(Cc3ccccc3)C[C@H]2C)cc1,2.230704314
COc1ccc(CNC(=O)[C@@H](CC(C)C)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)cc1OC,2.372543801
COc1ccc(COC(=O)[C@@H]2CCC3=Nc4ccccc4CN32)cc1,3.02730067
COc1ccc(C[C@@H](NC(=O)C2(c3ccc(Cl)cc3)CC2)C(=O)N[C@H]2CC[C@H](N(C)C)CC2)cc1,1.459392488
COc1ccc(C[C@@H]2CCCN2C(=O)c2cc(C)ccc2-n2nccn2)cc1OC,2.505692507
COc1ccc(C[C@@H]2CCCN2C(=O)c2ccccc2-c2nc(C)no2)cc1OC,2.06483222
COc1ccc(C[C@@H]2CCCN2C(=O)c2ccccc2-c2ncccn2)cc1OC,1.962842681
COc1ccc(C[C@@H]2CCCN2C(=O)c2ccccc2-n2nccn2)cc1OC,1.971275849
COc1ccc(C[C@@H]2CCCN2C(=O)c2nc(C)ccc2-c2ncccn2)cc1OC,1.184691431
COc1ccc(C[C@@H]2CCCN2C(=O)c2nc(C)sc2-c2ccc(F)cc2)cc1OC,2.288696261
COc1ccc(C[C@@H]2CCCN2C(=O)c2nc(C)sc2-c2ccc3c(c2)CCO3)cc1OC,2.325310372
COc1ccc(C[C@@H]2CCCN2C(=O)c2nc(C)sc2-c2ccc3c(c2)OCO3)cc1OC,2.248708736
COc1ccc(C[C@@H]2CCCN2C(=O)c2nc(C)sc2-c2cccc(C)c2)cc1OC,2.48315921
COc1ccc(C[C@@H]2CCCN2C(=O)c2nc(C)sc2-c2cccc(Cl)c2)cc1OC,2.740993932
COc1ccc(C[C@@H]2CCCN2C(=O)c2nccnc2-c2cccc(C)c2)cc1OC,2.152899596
COc1ccc(C[C@H](NC(C)=O)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1F,2.163757524
COc1ccc(Cc2cc([C@@H]3OC4(COC4)[C@@H](O)[C@H](O)[C@H]3O)ccc2C)cc1,1.033423755
COc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@@H]4O)ccc2Cl)cc1,1.130333768
COc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,0.918030337
COc1ccc(Cc2nnc3ncc(-c4ccc(F)cc4)nn23)cc1,1.448397103
COc1ccc(Cl)c(C[C@@H]2CCCN2C(=O)c2nc(C)sc2-c2cccc(C)c2)c1,2.952501848
COc1ccc(Cl)cc1CCn1cnc2sc3c(c2c1=O)CCN(S(=O)(=O)N(C)C)C3,2.379124146
COc1ccc(Cl)cc1Cn1c(C(=O)NCC(C)(C)CO)cc2cc(C#N)ccc21,1.873320602
COc1ccc(Cl)cc1Cn1c(C(=O)NCC2(CO)CCC2)cc2cc(C#N)ccc21,2.246498581
COc1ccc(Cl)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,2.563836919
COc1ccc(Cn2c(=O)n3ncnc3c3c4c(sc32)CN(C(=O)C2CC2(F)F)CC4)cc1,0.811575006
COc1ccc(Cn2c(=O)n3ncnc3c3c4c(sc32)CN(CC2CCOCC2)CC4(F)F)cc1,0.780317312
COc1ccc(Cn2c(=O)n3ncnc3c3c4c(sc32)CN(CC2CCOCC2)CC4)c(F)c1,0.995635195
COc1ccc(Cn2c(=O)n3ncnc3c3c4c(sc32)CN(CC2CCOCC2)CC4)cc1,0.954242509
COc1ccc(Cn2nnc3ncc(-c4ccc(F)cc4)nc32)cc1,1.081347308
COc1ccc(Cn2nnc3ncc(-c4cnn(C)c4)nc32)cc1,1.479287316
COc1ccc(F)c(-c2ccc(COc3cccc([C@@H](CC(=O)O)C4CC4)c3)cc2[C@@H]2CCCC2(C)C)c1,1.670245853
COc1ccc(F)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,2.934245881
COc1ccc(N(C(=O)c2ccccc2)C(C(=O)NC(C)CN(C)C)c2ccccc2F)c(OC)c1,2.084576278
COc1ccc(N(C(=O)c2ccccc2)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,1.971275849
COc1ccc(N(C(=O)c2ccoc2C)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,2.081347308
COc1ccc(N(C(=O)c2ccoc2Cl)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,1.635483747
COc1ccc(N(C(=O)c2occc2C)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,2.054613055
COc1ccc(N(C(=O)c2occc2CN(C)C)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,1.033423755
COc1ccc(N(C(=O)c2occc2CO)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,1.033423755
COc1ccc(N(C(=O)c2occc2Cl)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,2.124504225
COc1ccc(N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN2CCN(S(=O)(=O)c3ccc(N)cc3)CC2=O)cc1,2.488268615
COc1ccc(N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)Cn2cc(-c3ccccc3NC(=O)c3ccccc3F)nn2)cc1,3.147200039
COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1,1.668572269
COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1OC(C(=O)NO)C(C)C,0.73239376
COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1OC(C(=O)NO)c1ccccc1,1.731669332
COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1OC(C)(C)C(=O)NO,1.003460532
COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1OC(C)C(=O)NO,1.04060234
COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1OC1(C(=O)NO)CCC1,0.556302501
COc1ccc(N)c(CCn2cnc3sc4c(c3c2=O)CCN(S(=O)(=O)N(C)C)C4)c1,1.694605199
COc1ccc(N2CCCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1,1.893761762
COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1,0.255272505
COc1ccc(N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(F)cc1,2.578524605
COc1ccc(NC(=O)CC2SCCNC2=O)cc1,0.857332496
COc1ccc(NC(=O)N2CCN(c3nc(N)nc4c3cnn4C)[C@@H](C)C2)c(C)c1,0.556302501
COc1ccc(NC(=O)N2CCN(c3nc(N)nc4c3ncn4C)[C@@H](C)C2)c(C)c1,0.908485019
COc1ccc(NC(=O)N2CCN(c3nc(N)nc4sc(-c5ccccc5)nc34)CC2)cc1,1.068185862
COc1ccc(NC(=O)N2CCN(c3nc(N)nc4sc(-c5cccnc5)nc34)CC2)cc1,1.498310554
COc1ccc(NC(=O)N2CCN(c3nc(N)nc4scnc34)CC2)cc1,1.276461804
COc1ccc(NC(=O)N2CCN(c3nc(N)nc4scnc34)[C@@H](C)C2)cc1,1.100370545
COc1ccc(NC(=O)[C@@H]2SCCNC2=O)cc1,0.73239376
COc1ccc(NC(=O)[C@H]2SCCNC2=O)cc1,1.068185862
COc1ccc(NC(=O)c2ccc(-c3cnc(N4CCCN(C)CC4)nc3)cc2O)cc1Cl,1.334453751
COc1ccc(NC(=O)c2csc(-c3cccnc3)n2)c(OC)c1,1.999565488
COc1ccc(NC(=O)c2csc(-c3cccnc3)n2)cc1,1.746634199
COc1ccc(NC(C)=O)c(OC[C@@H](N)CN2CCC3(CC2)Cc2cc(Cl)ccc2O3)c1,1.054613055
COc1ccc(NC(C)=O)c(OC[C@@H](N)CN2CCC3(CC2)Cc2cc(F)ccc2O3)c1,1.194791758
COc1ccc(NC(C)=O)c(OC[C@@H](N)CN2CCC3(CC2)Cc2ccccc2O3)c1,1.228400359
COc1ccc(NC(C)=O)c(OC[C@@H](O)CN2CCC3(CC2)Cc2cc(Cl)ccc2O3)c1,1.694605199
COc1ccc(Nc2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)nn1,1.315970345
COc1ccc(Nc2ccnc3cc(-c4cnc(N5CCN(C)CC5)nc4)ccc23)cc1Cl,2.184691431
COc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1,1.385606274
COc1ccc(Nc2nc3ccc(C(C)(C)O)cn3c2-c2nc(C)nc(N)n2)cn1,1.184691431
COc1ccc(Nc2nc3ccc(N4CCN(C(=O)N(C)C)CC4)cn3c2-c2nc(C)nc(N)n2)cn1,1.81756537
